,movie_title,worldwide_box_office,international_box_office,domestic_box_office
13747,Opera De Paris: La Boheme-2018-02-02,12742.0,12742.0,
13748,Aida at La Scala-2007-12-07,222927.0,,222927.0
13749,Oru Nalla Naal Paarthu Soldren-2018-02-02,1983845.0,1983845.0,
13750,Atonement-2007-12-07,129779728.0,78799569.0,50980159.0
13751,The Amateurs-2007-12-07,16334.0,,16334.0
13752,L'ÃƒÂ¢ge des tÃƒÂ©nÃƒÂ¨bres-2007-12-07,2379375.0,887850.0,1491525.0
13753,Lies We Tell-2018-02-02,5765.0,5765.0,
13754,El Violin-2007-12-05,65298.0,,65298.0
13755,Billy the Kid-2007-12-05,43129.0,,43129.0
13756,One Foundation-2007-12-02,4927651.0,4927651.0,
13757,Juno-2007-12-05,231450102.0,87954837.0,143495265.0
13758,Tony N' Tina's Wedding-2007-11-30,,,
13759,Une Saison en France-2018-02-02,98394.0,98394.0,
13760,Sex and Breakfast-2007-11-30,,,
13761,The Sasquatch Gang-2007-11-30,9458.0,,9458.0
13762,Le Scaphandre et le Papillon-2007-11-30,22754472.0,16764397.0,5990075.0
13763,Protagonist-2007-11-30,13850.0,,13850.0
13764,Maurice Richard-2007-11-30,,,
13765,The Lazarus Child-2007-11-30,488.0,,488.0
13766,Oswald's Ghost-2007-11-30,1796.0,,1796.0
13767,Intervention-2007-11-30,279.0,,279.0
13768,He Was a Quiet Man-2007-11-30,76661.0,74230.0,2431.0
13769,Divine Intervention-2007-11-30,1485.0,,1485.0
13770,CrÃƒÂ³nica de una fuga-2007-11-30,2370.0,,2370.0
13771,Awake-2007-11-30,32968648.0,18594823.0,14373825.0
13772,Aaja Nachle-2007-11-30,4905590.0,4421482.0,484108.0
13773,The Savages-2007-11-28,10642023.0,4018941.0,6623082.0
13774,Badland-2007-11-30,1924.0,,1924.0
13775,Sure Shot Dombrowski-2007-11-25,3500.0,,3500.0
13776,Mahi NRI-2017-02-10,6294.0,6294.0,
13777,Lighting Dindin-2017-02-10,1457100.0,1457100.0,
13778,LoveTrue-2017-02-10,9309.0,9309.0,
13779,National Theatre Live: Saint Joan-2017-02-10,628207.0,628207.0,
13780,Left on Purpose-2017-02-10,,,
13781,Labirinty lyubvi-2017-02-10,2444.0,2444.0,
13782,La Scala: Madam Butterfly-2017-02-10,16893.0,16893.0,
13783,Jue zhan shi shen-2017-02-10,17721468.0,17721468.0,
13784,KEDi-2017-02-10,4797784.0,1963522.0,2834262.0
13785,Jolly LLB 2-2017-02-10,25461514.0,23807260.0,1654254.0
13786,I am Jane Doe-2017-02-10,,,
13787,Journey to the Forbidden Valley-2017-02-10,54176.0,54176.0,
13788,Isra en het magische boek-2017-02-10,2472.0,2472.0,
13789,Eldorado XXI-2017-02-10,1716.0,1716.0,
13790,Todos Queremos a Alguien-2017-02-17,6491385.0,4575596.0,1915789.0
13791,DonÃ¢â‚¬â„¢t Hang Up-2017-02-10,308642.0,308642.0,
13792,Bornless Ones-2017-02-10,,,
13793,The Coming War on China-2017-02-10,32050.0,32050.0,
13794,Balu Mahi-2017-02-10,29730.0,29730.0,
13795,Le concours-2017-02-10,71870.0,71870.0,
13796,The Adventure Club-2017-02-10,,,
13797,King of the Belgians-2017-02-09,196206.0,196206.0,
13798,2017 Oscar Shorts-2017-02-10,2837748.0,2393.0,2835355.0
13799,Igor-2008-09-19,31013349.0,11484747.0,19528602.0
13800,John Wick: Chapter Two-2017-02-10,171317271.0,79288087.0,92029184.0
13801,Ghost Town-2008-09-19,29958228.0,16590604.0,13367624.0
13802,Lakeview Terrace-2008-09-19,44821299.0,5557793.0,39263506.0
13803,Fraulein-2008-09-19,5715.0,,5715.0
13804,Hounddog-2008-09-19,132016.0,,132016.0
13805,The Duchess-2008-09-19,45160110.0,31311132.0,13848978.0
13806,Battle in Seattle-2008-09-19,873537.0,650000.0,223537.0
13807,All of Us-2008-09-19,,,
13808,Appaloosa-2008-09-19,27911453.0,7700059.0,20211394.0
13809,Tired of Kissing Frogs-2008-09-12,,,
13810,The Women-2008-09-12,50103808.0,23201733.0,26902075.0
13811,Virtual JFK: Vietnam If Kennedy Had Lived-2008-09-17,,,
13812,Proud American-2008-09-12,131672.0,,131672.0
13813,Righteous Kill-2008-09-12,78481410.0,38400000.0,40081410.0
13814,Towelhead-2008-09-12,400755.0,28631.0,372124.0
13815,Moving Midway-2008-09-12,40864.0,,40864.0
13816,Il Papa di Giovanna-2008-09-12,3955837.0,3955837.0,
13817,Loins of Punjab Presents-2008-09-12,39891.0,,39891.0
13818,Il y a longtemps que je t'aime-2008-09-12,23456628.0,20287323.0,3169305.0
13819,Greetings from the Shore-2008-09-12,96314.0,,96314.0
13820,Forgiveness-2008-09-12,,,
13821,The Family That Preys-2008-09-12,37105289.0,,37105289.0
13822,Enlighten Up!-2008-09-12,246649.0,,246649.0
13823,Christmas on Mars-2008-09-12,5692.0,,5692.0
13824,Wool-hak-kyo I-ti-2008-09-11,1283207.0,1283207.0,
13825,Burn After Reading-2008-09-12,168167798.0,107812451.0,60355347.0
13826,Michael Jackson's This Is It-2009-10-28,252091016.0,180000000.0,72091016.0
13827,Saw VI-2009-10-23,69752402.0,42059110.0,27693292.0
13828,Ong-Bak 2-2009-10-23,7583050.0,7480592.0,102458.0
13829,The Boondock Saints 2: All Saints Day-2009-10-30,10629320.0,356133.0,10273187.0
13830,Motherhood-2009-10-23,723388.0,630000.0,93388.0
13831,Cirque du Freak: The Vampire's Assistant-2009-10-23,39753957.0,25707362.0,14046595.0
13832,Astro Boy-2009-10-23,41636243.0,22085176.0,19551067.0
13833,Killing Kasztner-2009-10-23,112313.0,,112313.0
13834,Antichrist-2009-10-23,2492704.0,2088582.0,404122.0
13835,Fantastic Mr. Fox-2009-11-13,47001091.0,25998172.0,21002919.0
13836,nan-2009-10-23,230600.0,,230600.0
13837,The Canyon-2009-10-23,1785.0,,1785.0
13838,Cowboy and Lucky-2009-10-22,7160.0,,7160.0
13839,Where the Wild Things Are-2009-10-16,99123656.0,21890189.0,77233467.0
13840,Amelia-2009-10-23,19756077.0,5476502.0,14279575.0
13841,The Stepfather-2009-10-16,29227561.0,165000.0,29062561.0
13842,"New York, I Love You-2009-10-16",9725060.0,8136973.0,1588087.0
13843,The Ministers-2009-10-16,4447.0,,4447.0
13844,La Nana-2009-10-16,576610.0,,576610.0
13845,Opa!-2009-10-16,55000.0,,55000.0
13846,The Little Traitor-2009-10-16,402088.0,,402088.0
13847,Main Aurr Mrs. Khanna-2009-10-16,1289846.0,1092663.0,197183.0
13848,Law Abiding Citizen-2009-10-16,131159781.0,57802054.0,73357727.0
13849,"SzabadsÃƒÂ¡g, szerelem-2009-10-16",11346.0,11346.0,
13850,Janky Promoters-2009-10-16,9069.0,,9069.0
13851,A bout portant-2011-07-29,9230157.0,8521942.0,708215.0
13852,Assassination Games-2011-07-29,744012.0,744012.0,
13853,Cowboys and Aliens-2011-07-29,176038324.0,75669764.0,100368560.0
13854,Attack the Block-2011-07-29,6459183.0,5435008.0,1024175.0
13855,El Bulli: Cooking in Progress-2011-07-27,595934.0,358753.0,237181.0
13856,Life in a Day-2011-07-24,252788.0,,252788.0
13857,Ma-dang-eul Na-on Am-talk-2011-07-28,12588013.0,12588013.0,
13858,Myth of the American Sleepover-2011-07-22,41045.0,,41045.0
13859,Singham-2011-07-22,28581709.0,28230845.0,350864.0
13860,A Little Help-2011-07-22,96868.0,,96868.0
13861,Friends with Benefits-2011-07-22,146595891.0,90793137.0,55802754.0
13862,Elle s'appelait Sarah-2011-07-22,25480031.0,17788331.0,7691700.0
13863,The Captains-2011-07-22,,,
13864,Captain America: The First Avenger-2011-07-22,370569776.0,193915271.0,176654505.0
13865,Die Frau mit den 5 Elefanten-2011-07-20,9256.0,,9256.0
13866,Another Earth-2011-07-22,2102779.0,781585.0,1321194.0
13867,A Boy Called Dad-2011-07-23,,,
13868,Autoerotic-2011-07-22,,,
13869,Yang Shan Zhou-2011-07-19,8734350.0,8734350.0,
13870,The Undefeated-2011-07-15,100085.0,,100085.0
13871,Snow Flower and the Secret Fan-2011-07-15,11348205.0,10000000.0,1348205.0
13872,The Tree-2011-07-15,71158.0,,71158.0
13873,Zindagi Na Milegi Dobara-2011-07-15,29259272.0,26155616.0,3103656.0
13874,Jackboots on Whitehall-2010-10-08,,,
13875,Salvation Boulevard-2011-07-15,28468.0,,28468.0
13876,It's Kind of a Funny Story-2010-10-08,6632950.0,269322.0,6363628.0
13877,Tabloid!-2011-07-15,696921.0,,696921.0
13878,Inside Job-2010-10-08,7799257.0,3487423.0,4311834.0
13879,It's a Wonderful Afterlife-2010-10-08,1642939.0,1642939.0,
13880,I Spit on Your Grave-2010-10-08,1278471.0,1185420.0,93051.0
13881,Cherry-2010-10-08,11362.0,,11362.0
13882,As Good as Dead-2010-10-08,2093.0,,2093.0
13883,GhettoPhysics: Will the Real Pimps and Ho's Please Stand Up?-2010-10-08,10229.0,,10229.0
13884,Zenith-2010-10-01,7853.0,,7853.0
13885,The Social Network-2010-10-01,224922135.0,127959441.0,96962694.0
13886,Budrus-2010-10-08,86748.0,18395.0,68353.0
13887,Let Me In-2010-10-01,28270399.0,16135464.0,12134935.0
13888,Robot-2010-10-01,31267492.0,28991065.0,2276427.0
13889,Hatchet II-2010-10-01,62000.0,,62000.0
13890,Freakonomics-2010-10-01,172867.0,71597.0,101270.0
13891,Partir-2010-10-01,187788.0,698.0,187090.0
13892,Douchebag-2010-10-01,20615.0,,20615.0
13893,FUBAR II-2010-10-01,,,
13894,Cash Crop-2010-10-01,,,
13895,Chain Letter-2010-10-01,1022453.0,816611.0,205842.0
13896,Case 39-2010-10-01,28773827.0,15511976.0,13261851.0
13897,Barry Munday-2010-10-01,,,
13898,Chuen Sing Yit Luen Yit Lat Lat-2010-10-01,,,
13899,Nine Nation Animation-2010-09-29,38382.0,,38382.0
13900,Maleficent-2014-05-30,758536735.0,517129407.0,241407328.0
13901,The Life and Crimes of Doris Payne-2014-05-28,,,
13902,Anjaana Anjaani-2010-10-01,15738212.0,14883455.0,854757.0
13903,You Again-2010-09-24,32838945.0,7136892.0,25702053.0
13904,Before You Know It-2014-05-26,,,
13905,Edge of Tomorrow-2014-06-06,367028980.0,266822724.0,100206256.0
13906,Stand Clear of the Closing Doors-2014-05-23,17282.0,,17282.0
13907,Tapped Out-2014-05-27,,,
13908,This is Where We Live-2014-05-23,,,
13909,Return to the Hiding Place-2014-05-23,47942.0,47942.0,
13910,"Lila, Lila-2014-05-23",,,
13911,Yeok-rin-2014-05-23,29306967.0,29306967.0,
13912,The Love Punch-2014-05-23,2890810.0,2890810.0,
13913,Gore Vidal: The United States of Amnesia-2014-05-23,133296.0,,133296.0
13914,Heropanti-2014-05-23,63649.0,,63649.0
13915,Grand dÃƒÂ©part-2014-05-23,459.0,,459.0
13916,Cold in July-2014-05-23,1792577.0,1369354.0,423223.0
13917,La danza de la realidad-2014-05-23,323391.0,29711.0,293680.0
13918,The Babadook-2014-11-28,7482387.0,6531595.0,950792.0
13919,Words and Pictures-2014-05-23,3345795.0,1174538.0,2171257.0
13920,The Angriest Man in Brooklyn-2014-05-23,127167.0,127167.0,
13921,Blended-2014-05-23,127990741.0,81700000.0,46290741.0
13922,Thunder and the House of Magic-2014-09-05,62582520.0,62578429.0,4091.0
13923,Abus de faiblesse-2014-01-01,54941.0,23384.0,31557.0
13924,"Deux jours, une nuit-2014-12-24",2353701.0,930149.0,1423552.0
13925,Romeo and Juliet-2014-02-13,21008.0,21008.0,
13926,Do Not Disturb-2013-06-14,5304.0,,5304.0
13927,X-Men: Days of Future Past-2014-05-23,747862775.0,513941241.0,233921534.0
13928,The Bling Ring-2013-06-14,12407491.0,6561759.0,5845732.0
13929,Far Out Isn't Far Enough: The Tomi Ungerer Story-2013-06-14,35431.0,,35431.0
13930,Apostles of Comedy: Onwards and Upwards-2013-06-14,,,
13931,200 Cartas-2013-06-14,9338.0,,9338.0
13932,Between Us-2013-06-14,,,
13933,20 Feet From Stardom-2013-06-14,5892466.0,946216.0,4946250.0
13934,Seven Assassins-2013-06-09,,,
13935,Pandora's Promise-2013-06-12,66680.0,,66680.0
13936,Violet and Daisy-2013-06-07,17186.0,,17186.0
13937,This is the End-2013-06-12,126539117.0,25068915.0,101470202.0
13938,Tiger Eyes-2013-06-07,27160.0,,27160.0
13939,The Purge-2013-06-07,91266581.0,26793466.0,64473115.0
13940,Spirit of the Marathon II-2013-06-12,,,
13941,La proie-2013-06-07,1327670.0,1321360.0,6310.0
13942,Rapture-Palooza-2013-06-07,,,
13943,Syrup-2013-06-07,663.0,,663.0
13944,The Internship-2013-06-07,93672764.0,49000000.0,44672764.0
13945,Lost and Found in Armenia-2013-06-07,122305.0,,122305.0
13946,Hey Bartender-2013-06-07,,,
13947,Finding Joy-2013-06-07,,,
13948,Hello Herman-2013-06-07,8437.0,,8437.0
13949,Sal-2012-11-01,30764.0,23881.0,6883.0
13950,Piranha 3DD-2012-06-01,6530796.0,6159892.0,370904.0
13951,Much Ado About Nothing-2013-06-07,4328850.0,,4328850.0
13952,Nae Anaeui Modeun Geot-2012-05-17,28555285.0,28555285.0,
13953,Mientras duermes-2012-10-26,9109597.0,9109597.0,
13954,Elefante blanco-2012-03-29,5724790.0,5715927.0,8863.0
13955,What to Expect When You're Expecting-2012-05-18,88473016.0,47320813.0,41152203.0
13956,American Animal-2012-05-18,,,
13957,Moonrise Kingdom-2012-05-25,68848446.0,23335980.0,45512466.0
13958,Sadako 3D-2012-05-12,19949419.0,19949419.0,
13959,Met Opera: La Traviata-2012-07-17,138567.0,138567.0,
13960,Tonight You're Mine-2012-04-12,18203.0,13882.0,4321.0
13961,Under African Skies-2012-05-11,,,
13962,The Kick-2012-05-17,40622.0,40622.0,
13963,The Tempest-2012-05-11,,,
13964,The Road-2012-05-11,92476.0,,92476.0
13965,The Dictator-2012-05-16,180148897.0,120498675.0,59650222.0
13966,Steve Jobs: The Lost Interview-2012-11-16,108071.0,2361.0,105710.0
13967,You Are Here-2012-05-11,,,
13968,Poupoupidou-2012-05-11,87015.0,43975.0,43040.0
13969,Portrait of Wally-2012-05-11,,,
13970,Otter 501-2012-05-11,24449.0,,24449.0
13971,"Small, Beautifully Moving Parts-2012-05-11",8631.0,,8631.0
13972,"Et maintenant, on va oÃƒÂ¹?-2012-05-11",531813.0,,531813.0
13973,Cymbeline-2015-03-13,18122.0,18122.0,
13974,Nuit Blanche-2012-05-11,3358.0,,3358.0
13975,Cinderella-2015-03-13,542351353.0,341200000.0,201151353.0
13976,Nesting-2012-05-11,,,
13977,Chor gei-2015-03-06,2246744.0,2246744.0,
13978,Buzzard-2015-03-06,14591.0,,14591.0
13979,"Beijing, New York-2015-03-06",2520000.0,2520000.0,
13980,Bad Asses On The Bayou-2015-03-06,,,
13981,Allure-2015-03-06,3130.0,,3130.0
13982,L'art de la fugue-2015-03-06,314773.0,314773.0,
13983,Bir Varmis Bir Yokmus-2015-03-06,748381.0,748381.0,
13984,Jiang cuo jiu cuo-2015-03-05,5590000.0,5590000.0,
13985,Frackman-2015-03-04,38585.0,38585.0,
13986,Chappie-2015-03-06,105002056.0,73432788.0,31569268.0
13987,That Sugar Film-2015-07-31,2382983.0,2379483.0,3500.0
13988,Pretend We're Kissing-2015-03-04,,,
13989,Mr. Kaplan-2015-01-01,90829.0,90829.0,
13990,Unfinished Business-2015-03-06,13214051.0,2994550.0,10219501.0
13991,Ji xing gao zhao-2015-03-01,1691962.0,1691962.0,
13992,Superpai-2015-02-27,1617090.0,1617090.0,
13993,Urok-2015-02-27,28940.0,19895.0,9045.0
13994,Exhibition on Screen: Girl with a Pearl Earring-2015-02-28,47470.0,47470.0,
13995,"El patrÃƒÂ³n, radiografÃƒÂ­a de un crimen-2015-02-27",102.0,102.0,
13996,Paso a paso-2015-02-27,20889.0,20889.0,
13997,Maraviglioso Boccaccio-2015-02-27,661512.0,661512.0,
13998,Out of the Dark-2015-02-27,1096461.0,1096461.0,
13999,My Life Directed by Nicolas Winding Refn-2015-02-27,,,
14000,El abrazo de la serpiente-2016-02-17,4787818.0,3458569.0,1329249.0
14001,Die wilden Kerle 6 - Die Legende lebt-2016-02-11,3963295.0,3963295.0,
14002,Decibely lÃƒÂ¡sky-2016-02-11,805880.0,805880.0,
14003,Bungaeman-2016-02-11,428219.0,428219.0,
14004,Perfetti sconosciuti-2016-02-10,29956526.0,29956526.0,
14005,Zootopia-2016-03-04,1004629935.0,663361687.0,341268248.0
14006,Deadpool-2016-02-12,784157111.0,421086402.0,363070709.0
14007,How to be Single-2016-02-12,100003780.0,53160267.0,46843513.0
14008,Mr. Nian-2016-02-08,5256007.0,5256007.0,
14009,Zoolander 2-2016-02-12,55348693.0,26500000.0,28848693.0
14010,Tetarti 04:45-2016-02-05,5415.0,5415.0,
14011,Temel Ile Dursun Istanbul'da-2016-02-05,9472.0,9472.0,
14012,Southbound-2016-02-05,224743.0,19695.0,205048.0
14013,Visaaranai-2016-02-05,9187.0,9187.0,
14014,Stavka na lyubov-2016-02-11,387143.0,387143.0,
14015,Shingekijouban Inisharu D: Legend 3 - Mugen-2016-02-05,293276.0,293276.0,
14016,Mei Ren Yu-2016-02-19,525018479.0,521789022.0,3229457.0
14017,Sanam Teri Kasam-2016-02-05,76328.0,54207.0,22121.0
14018,Reverso-2016-02-05,,,
14019,Ren Sheng An Ge Zan-2016-02-05,130554.0,130554.0,
14020,Secret Cinema 2016-2016-02-05,1852781.0,1852781.0,
14021,Pobeg Za Mechtoy-2016-02-05,674.0,674.0,
14022,Shen Chu-2016-02-05,63710.0,63710.0,
14023,PrÃƒÂ©judice-2016-02-05,79481.0,79481.0,
14024,KaufmanÃ¢â‚¬â„¢s Game-2018-02-02,24694.0,24694.0,
14025,JourneyÃ¢â‚¬â„¢s End-2018-03-16,979521.0,831246.0,148275.0
14026,Jin Gui Zi-2018-02-02,4668484.0,4668484.0,
14027,IsÃƒÂ¤n tyttÃƒÂ¶-2018-02-02,375.0,375.0,
14028,Planeta Singli-2016-02-05,9740728.0,9740728.0,
14029,Humble Politician Nograj-2018-02-02,3837.0,3837.0,
14030,Hitsuji no ki-2018-02-02,5168006.0,5168006.0,
14031,Hey Jude-2018-02-02,429122.0,429122.0,
14032,Huai Ba Ba-2018-02-02,3791880.0,3791880.0,
14033,Graduation Journey-2018-02-02,27171.0,27171.0,
14034,FunÃƒÂ´han-2018-02-02,6356312.0,6356312.0,
14035,Foxtrot-2018-03-02,2493284.0,1875312.0,617972.0
14036,"Garabandal, solo Dios lo sabe-2018-02-02",290366.0,290366.0,
14037,Gaspard va au mariage-2018-02-02,869179.0,869179.0,
14038,Euphoria-2018-06-28,68688.0,68688.0,
14039,El Cuaderno de Sara-2018-02-02,6070039.0,6070039.0,
14040,Chalo-2018-02-02,2390112.0,2390112.0,
14041,Chal Man Jeetva Jaiye-2018-02-02,11677.0,11677.0,
14042,Cin Ãƒâ€¡eÃ…Å¸mesi-2018-02-02,19216.0,19216.0,
14043,Cebimdeki YabancÃ„Â±-2018-02-02,2830647.0,2830647.0,
14044,Braven-2018-02-02,826472.0,826472.0,
14045,Bolshoy Ballet: The Lady of the Camellias-2018-02-02,111845.0,111845.0,
14046,Broken-2018-02-02,647891.0,647891.0,
14047,The Cage Fighter-2018-02-02,3392.0,,3392.0
14048,Blind Way-2018-02-02,81235.0,81235.0,
14049,[Rec]-2007-11-23,23266821.0,23266821.0,
14050,Starting Out in the Evening-2007-11-23,902115.0,,902115.0
14051,Izgnanie-2007-11-23,,,
14052,La Bola dorada-2018-02-02,9639.0,9639.0,
14053,Yiddish Theater: A Love Story-2007-11-21,39081.0,,39081.0
14054,This Christmas-2007-11-21,49733545.0,611611.0,49121934.0
14055,Middonaito ÃƒÅ½guru-2007-11-23,2607116.0,2600000.0,7116.0
14056,Everything's Cool: A Toxic Comedy About Global Warming-2007-11-23,4890.0,,4890.0
14057,Nina's Heavenly Delights-2007-11-21,9936.0,,9936.0
14058,The Mist-2007-11-21,57189408.0,31595653.0,25593755.0
14059,La France-2007-11-21,,,
14060,Hitman-2007-11-21,99135571.0,59447877.0,39687694.0
14061,IÃ¢â‚¬â„¢m Not There-2007-11-21,12397613.0,8380004.0,4017609.0
14062,Dhan Dhana Dhan Goal-2007-11-21,5957759.0,5832212.0,125547.0
14063,The Beyonce Experience-2007-11-19,,,
14064,Enchanted-2007-11-21,340384141.0,212677264.0,127706877.0
14065,What Would Jesus Buy?-2007-11-16,229270.0,29260.0,200010.0
14066,August Rush-2007-11-17,64605762.0,32941600.0,31664162.0
14067,Smiley Face-2007-11-16,9397.0,,9397.0
14068,Redacted-2007-11-16,861325.0,795937.0,65388.0
14069,StrÃƒÂ¡karnir okkar-2007-11-16,1302.0,,1302.0
14070,Mr. Magorium's Wonder Emporium-2007-11-16,68191643.0,36130088.0,32061555.0
14071,Margot at the Wedding-2007-11-16,2368218.0,408798.0,1959420.0
14072,Love in the Time of Cholera-2007-11-16,31077418.0,26459810.0,4617608.0
14073,Dialogue avec mon jardinier-2007-11-16,9897351.0,9803747.0,93604.0
14074,Gabriel-2007-11-15,1174359.0,1174359.0,
14075,Meitantei Conan: EpisÃ…ï¿½do Wan - Chiisakunatta Meitantei-2017-02-07,866604.0,866604.0,
14076,Beowulf-2007-11-16,195080579.0,112800000.0,82280579.0
14077,Oklahoma City-2017-02-05,,,
14078,Wheeler-2017-02-03,,,
14079,Fifty Shades Darker-2017-02-10,381367046.0,266933036.0,114434010.0
14080,Youth in Oregon-2017-02-03,,,
14081,La VinganÃƒÂ§a-2017-02-03,34048.0,34048.0,
14082,Ve Si Sai Gon-2017-02-03,11314.0,,11314.0
14083,Sahara-2017-02-03,8061843.0,8061843.0,
14084,Rings-2017-02-03,82917283.0,55124265.0,27793018.0
14085,Raid Dingue-2017-02-03,36360000.0,36360000.0,
14086,Pork Pie-2017-02-03,801623.0,801623.0,
14087,North East: Past Po Ma Zhang Fei-2017-02-03,15208575.0,15208575.0,
14088,Safari-2017-02-03,2852.0,2852.0,
14089,Nenu Local-2017-02-03,14372.0,14372.0,
14090,Kimi to 100 Kaime no Koi-2017-02-03,5710123.0,5710123.0,
14091,Jomonte Suvisheshangal-2017-02-03,28447.0,28447.0,
14092,Growing up Smith-2017-02-03,35312.0,,35312.0
14093,I Am Not Your Negro-2017-02-03,9617402.0,2493483.0,7123919.0
14094,FÃ„Â±rÃ„Â±ldak Ailesi-2017-02-03,1043178.0,1043178.0,
14095,La Idea de un Lago-2017-02-03,9675.0,9675.0,
14096,HymyilevÃƒÂ¤ mies-2017-04-21,30227.0,30227.0,
14097,Grace of Jake-2017-02-03,23078.0,,23078.0
14098,Ogni bolshoy derevni-2017-02-03,83670.0,83670.0,
14099,Et les mistrals gagnants-2017-02-03,1517093.0,1517093.0,
14100,Mister Foe-2008-09-05,60641.0,,60641.0
14101,"Surfer, Dude-2008-09-05",36497.0,,36497.0
14102,Un secret-2008-09-10,16173558.0,15550000.0,623558.0
14103,Ping Pong Playa-2008-09-05,77907.0,,77907.0
14104,Save Me-2008-09-05,83397.0,,83397.0
14105,Jake's Corner-2008-09-05,37600.0,,37600.0
14106,Eloise-2017-02-03,372137.0,372137.0,
14107,Everybody Wants to Be Italian-2008-09-05,351416.0,,351416.0
14108,Bangkok Dangerous-2008-09-05,46598133.0,31300000.0,15298133.0
14109,August Evening-2008-09-05,74494.0,,74494.0
14110,Young People Fucking-2008-01-01,8340.0,,8340.0
14111,The Pool-2008-01-31,94901.0,,94901.0
14112,Twentieth Century Boys-2008-01-01,34571688.0,34571688.0,
14113,Sukiyaki Western Django-2008-01-01,50659.0,,50659.0
14114,Year of the Fish-2008-01-01,,,
14115,My Mexican Shivah-2008-01-01,13042.0,,13042.0
14116,Goal! 2: Living the Dream...-2008-01-01,4259067.0,4034000.0,225067.0
14117,College-2008-01-01,6176114.0,1481623.0,4694491.0
14118,Obsluhoval jsem anglickÃƒÂ©ho krÃƒÂ¡le-2008-01-01,7174984.0,6557756.0,617228.0
14119,Disaster Movie-2008-01-01,36720752.0,22529851.0,14190901.0
14120,Ce qu'il faut pour vivre-2008-01-01,170543.0,,170543.0
14121,Babylon A.D.-2008-01-01,70216497.0,47683925.0,22532572.0
14122,Antarctica-2008-01-01,21445.0,,21445.0
14123,Traitor-2008-01-01,27882226.0,4351395.0,23530831.0
14124,Another Gay Sequel-2008-01-01,104828.0,,104828.0
14125,Trouble the Water-2008-01-01,522751.0,2600.0,520151.0
14126,BLUE-2009-10-16,8125973.0,7804333.0,321640.0
14127,Black Dynamite-2009-10-16,424053.0,181475.0,242578.0
14128,All the Best: Fun Begins-2009-10-16,7925046.0,7804333.0,120713.0
14129,The Wedding Song-2009-10-09,31160.0,,31160.0
14130,Visual Acoustics-2009-10-09,102463.0,,102463.0
14131,Trucker-2009-10-09,52429.0,,52429.0
