,movie_title,award_name
1410,Hostel-2006-01-06,#29MostDiscussedMovieof2006 
1411,Hostel-2006-01-06, #23MostSharedMovieof2006
1412,Hostel: Part II-2007-06-08,#82MostDiscussedMovieof2007 
1413,Hostel: Part II-2007-06-08, #59MostSharedMovieof2007
1414,Hostiles-2017-12-22,#69MostDiscussedMovieof2017 
1415,Hostiles-2017-12-22, #88MostSharedMovieof2017
1416,Hot Fuzz-2007-04-20,#32BestMovieof2007 
1417,Hot Fuzz-2007-04-20, #17MostDiscussedMovieof2007 
1418,Hot Fuzz-2007-04-20, #26MostSharedMovieof2007
1419,Hot Tub Time Machine-2010-03-26,#47MostDiscussedMovieof2010
1420,Hotel Mumbai-2019-03-22,#15MostSharedMovieof2019
1421,Hotel Rwanda-2004-12-22,#36BestMovieof2004 
1422,Hotel Rwanda-2004-12-22, #34MostDiscussedMovieof2004 
1423,Hotel Rwanda-2004-12-22, #81MostSharedMovieof2004
1424,Hotel Transylvania-2012-09-28,#60MostDiscussedMovieof2012 
1425,Hotel Transylvania-2012-09-28, #32MostSharedMovieof2012
1426,Hotel Transylvania 2-2015-09-25,#72MostDiscussedMovieof2015 
1427,Hotel Transylvania 2-2015-09-25, #13MostSharedMovieof2015
1428,Hotel Transylvania 3: Summer Vacation-2018-07-13,#73MostDiscussedMovieof2018 
1429,Hotel Transylvania 3: Summer Vacation-2018-07-13, #54MostSharedMovieof2018
1430,Hours-2013-12-13,#30MostSharedMovieof2013
1431,House at the End of the Street-2012-09-21,#95MostDiscussedMovieof2012
1432,House of Flying Daggers-2004-12-03,#5BestMovieof2004 
1433,House of Flying Daggers-2004-12-03, #50MostDiscussedMovieof2004 
1434,House of Flying Daggers-2004-12-03, #71MostSharedMovieof2004
1435,House of Gucci-2021-11-24,#8MostDiscussedMovieof2021
1436,House of Sand and Fog-2003-12-19,#86BestMovieof2003 
1437,House of Sand and Fog-2003-12-19, #96MostDiscussedMovieof2003 
1438,House of Sand and Fog-2003-12-19, #61MostSharedMovieof2003
1439,House of the Dead-2003-10-10,#34MostDiscussedMovieof2003 
1440,House of the Dead-2003-10-10, #45MostSharedMovieof2003
1441,House of Wax-2005-05-06,#76MostDiscussedMovieof2005 
1442,House of Wax-2005-05-06, #69MostSharedMovieof2005
1443,Housebound-2014-10-17,#90BestMovieof2014
1444,How High-2001-12-21,#62MostSharedMovieof2001
1445,How the Grinch Stole Christmas-2000-11-17,#10MostDiscussedMovieof2000 
1446,How the Grinch Stole Christmas-2000-11-17, #9MostSharedMovieof2000
1447,How to Survive a Plague-2012-09-21,#10BestMovieof2012
1448,How to Train Your Dragon-2010-03-26,#67BestMovieof2010 
1449,How to Train Your Dragon-2010-03-26, #16MostDiscussedMovieof2010 
1450,How to Train Your Dragon-2010-03-26, #10MostSharedMovieof2010
1451,How to Train Your Dragon 2-2014-06-13,#84BestMovieof2014 
1452,How to Train Your Dragon 2-2014-06-13, #34MostDiscussedMovieof2014 
1453,How to Train Your Dragon 2-2014-06-13, #100MostSharedMovieof2014
1454,How to Train Your Dragon: The Hidden World-2019-02-22,#40MostDiscussedMovieof2019 
1455,How to Train Your Dragon: The Hidden World-2019-02-22, #25MostSharedMovieof2019
1456,Hugo-2011-11-23,#26BestMovieof2011 
1457,Hugo-2011-11-23, #15MostDiscussedMovieof2011 
1458,Hugo-2011-11-23, #24MostSharedMovieof2011
1459,Hulk-2003-06-20,#12MostDiscussedMovieof2003 
1460,Hulk-2003-06-20, #9MostSharedMovieof2003
1461,Humpday-2009-07-10,#75BestMovieof2009
1462,Hunger-2008-12-05,#24BestMovieof2008
1463,Hunt for the Wilderpeople-2016-06-24,#55BestMovieof2016
1464,Hustle & Flow-2005-07-22,#65MostSharedMovieof2005
1465,Hustlers-2019-09-13,#92BestMovieof2019 
1466,Hustlers-2019-09-13, #48MostDiscussedMovieof2019
1467,I Am Sam-2001-12-28,#60MostDiscussedMovieof2001 
1468,I Am Sam-2001-12-28, #57MostSharedMovieof2001
1469,I Called Him Morgan-2017-03-24,#7BestMovieof2017
1470,I Can Only Imagine-2018-03-16,#48MostSharedMovieof2018
1471,I Feel Pretty-2018-04-20,#68MostSharedMovieof2018
1472,"I, Frankenstein-2014-01-24",#71MostDiscussedMovieof2014
1473,I Heart Huckabees-2004-10-01,#75MostDiscussedMovieof2004
1474,I Kill Giants-2018-03-23,#46MostSharedMovieof2018
1475,I Know Who Killed Me-2007-07-27,#41MostSharedMovieof2007
1476,"I Love You, Man-2009-03-20",#69MostDiscussedMovieof2009 
1477,"I Love You, Man-2009-03-20", #55MostSharedMovieof2009
1478,"I, Robot-2004-07-16",#25MostDiscussedMovieof2004 
1479,"I, Robot-2004-07-16", #10MostSharedMovieof2004
1480,I Spit on Your Grave-2010-10-08,#76MostSharedMovieof2010
1481,I Spy-2002-11-01,#78MostSharedMovieof2002
1482,I Think I Love My Wife-2007-03-16,#89MostSharedMovieof2007
1483,"I, Tonya-2017-12-08",#53MostDiscussedMovieof2017
1484,I Was a Simple Man-2021-11-19,#52BestMovieof2021
1485,Ice Age-2002-03-15,#9MostDiscussedMovieof2002 
1486,Ice Age-2002-03-15, #19MostSharedMovieof2002
1487,Ice Age: Collision Course-2016-07-22,#92MostDiscussedMovieof2016
1488,Ice Age: Continental Drift-2012-07-13,#57MostDiscussedMovieof2012
1489,Ice Age: Dawn of the Dinosaurs-2009-07-01,#48MostDiscussedMovieof2009 
1490,Ice Age: Dawn of the Dinosaurs-2009-07-01, #49MostSharedMovieof2009
1491,Ice Age: The Meltdown-2006-03-31,#42MostDiscussedMovieof2006
1492,Ida-2014-05-02,#4BestMovieof2014
1493,Identity-2003-04-25,#25MostDiscussedMovieof2003 
1494,Identity-2003-04-25, #33MostSharedMovieof2003
1495,Identity Thief-2013-02-08,#80MostDiscussedMovieof2013
1496,Idiocracy-2006-09-01,#44MostDiscussedMovieof2006 
1497,Idiocracy-2006-09-01, #17MostSharedMovieof2006
1498,If Beale Street Could Talk-2018-12-14,#29BestMovieof2018
1499,Igby Goes Down-2002-09-13,#83BestMovieof2002 
1500,Igby Goes Down-2002-09-13, #92MostDiscussedMovieof2002
1501,Il Divo-2009-04-24,#38BestMovieof2009
1502,Il Futuro-2013-09-06,#50BestMovieof2013
1503,Immortals-2011-11-11,#50MostDiscussedMovieof2011 
1504,Immortals-2011-11-11, #90MostSharedMovieof2011
1505,In America-2003-11-26,#46BestMovieof2003
1506,In Between Days-2007-06-27,#62BestMovieof2007
1507,In Bruges-2008-02-08,#35MostDiscussedMovieof2008 
1508,In Bruges-2008-02-08, #35MostSharedMovieof2008
1509,In Darkness-2012-02-10,#83BestMovieof2012
1510,In Fabric-2019-12-06,#55BestMovieof2019
1511,In Good Company-2004-12-29,#85MostDiscussedMovieof2004
1512,In Jackson Heights-2015-11-04,#58BestMovieof2015
1513,In My Room-2019-10-11,#32BestMovieof2019
1514,In the Bedroom-2001-11-23,#8BestMovieof2001 
1515,In the Bedroom-2001-11-23, #77MostSharedMovieof2001
1516,In the Heart of the Sea-2015-12-11,#77MostDiscussedMovieof2015 
1517,In the Heart of the Sea-2015-12-11, #43MostSharedMovieof2015
1518,In the Land of Women-2007-04-20,#76MostSharedMovieof2007
1519,In the Loop-2009-07-24,#23BestMovieof2009 
1520,In the Loop-2009-07-24, #89MostSharedMovieof2009
1521,In the Mirror of Maya Deren-2003-01-24,#35BestMovieof2003
1522,In the Mix-2005-11-23,#80MostSharedMovieof2005
1523,In the Name of the King: A Dungeon Siege Tale-2008-01-11,#64MostDiscussedMovieof2008
1524,In the Shadow of the Moon-2007-09-07,#18BestMovieof2007
1525,In the Valley of Elah-2007-09-14,#49MostSharedMovieof2007
1526,In This World-2003-09-19,#58BestMovieof2003
1527,In Time-2011-10-28,#53MostDiscussedMovieof2011 
1528,In Time-2011-10-28, #25MostSharedMovieof2011
1529,Inception-2010-07-16,#75BestMovieof2010 
1530,Inception-2010-07-16, #1MostDiscussedMovieof2010 
1531,Inception-2010-07-16, #2MostSharedMovieof2010
1532,Incredibles 2-2018-06-15,#71BestMovieof2018 
1533,Incredibles 2-2018-06-15, #14MostDiscussedMovieof2018 
1534,Incredibles 2-2018-06-15, #9MostSharedMovieof2018
1535,Independence Day: Resurgence-2016-06-24,#20MostDiscussedMovieof2016 
1536,Independence Day: Resurgence-2016-06-24, #28MostSharedMovieof2016
1537,Indiana Jones and the Kingdom of the Crystal Skull-2008-05-22,#3MostDiscussedMovieof2008 
1538,Indiana Jones and the Kingdom of the Crystal Skull-2008-05-22, #51MostSharedMovieof2008
1539,Indie Game: The Movie-2012-05-18,#92BestMovieof2012
1540,Indignation-2016-07-29,#73BestMovieof2016
1541,Inferno-2016-10-28,#96MostSharedMovieof2016
1542,Inherent Vice-2014-12-12,#47BestMovieof2014 
1543,Inherent Vice-2014-12-12, #57MostDiscussedMovieof2014 
1544,Inherent Vice-2014-12-12, #49MostSharedMovieof2014
1545,Inland Empire-2006-12-06,#83BestMovieof2006 
1546,Inland Empire-2006-12-06, #66MostDiscussedMovieof2006
1547,Inside Deep Throat-2005-02-11,#4MostSharedMovieof2005
1548,Inside Job-2010-10-08,#7BestMovieof2010 
1549,Inside Job-2010-10-08, #43MostSharedMovieof2010
1550,Inside Llewyn Davis-2013-12-06,#4BestMovieof2013 
1551,Inside Llewyn Davis-2013-12-06, #38MostDiscussedMovieof2013 
1552,Inside Llewyn Davis-2013-12-06, #48MostSharedMovieof2013
1553,Inside Man-2006-03-24,#53BestMovieof2006 
1554,Inside Man-2006-03-24, #35MostDiscussedMovieof2006 
1555,Inside Man-2006-03-24, #36MostSharedMovieof2006
1556,Inside Out-2015-06-19,#3BestMovieof2015 
1557,Inside Out-2015-06-19, #5MostDiscussedMovieof2015 
1558,Inside Out-2015-06-19, #32MostSharedMovieof2015
1559,Insidious-2011-04-01,#21MostDiscussedMovieof2011 
1560,Insidious-2011-04-01, #23MostSharedMovieof2011
1561,Insidious: The Last Key-2018-01-05,#86MostDiscussedMovieof2018 
1562,Insidious: The Last Key-2018-01-05, #28MostSharedMovieof2018
1563,Insomnia-2002-05-24,#37BestMovieof2002 
1564,Insomnia-2002-05-24, #18MostDiscussedMovieof2002 
1565,Insomnia-2002-05-24, #65MostSharedMovieof2002
1566,Interstellar-2014-11-05,#1MostDiscussedMovieof2014 
1567,Interstellar-2014-11-05, #1MostSharedMovieof2014
1568,Intimacy-2001-10-19,#18MostSharedMovieof2001
1569,Into the Abyss-2011-11-11,#86BestMovieof2011
1570,Into the Arms of Strangers: Stories of the Kindertransport-2000-09-15,#26BestMovieof2000
1571,Into the Blue-2005-09-30,#3MostSharedMovieof2005
1572,Into the Wild-2007-09-21,#80BestMovieof2007 
1573,Into the Wild-2007-09-21, #29MostDiscussedMovieof2007 
1574,Into the Wild-2007-09-21, #14MostSharedMovieof2007
1575,Into the Woods-2014-12-25,#36MostDiscussedMovieof2014 
1576,Into the Woods-2014-12-25, #5MostSharedMovieof2014
1577,Intolerable Cruelty-2003-10-10,#82BestMovieof2003 
1578,Intolerable Cruelty-2003-10-10, #79MostDiscussedMovieof2003 
1579,Intolerable Cruelty-2003-10-10, #89MostSharedMovieof2003
1580,"Introducing, Selma Blair-2021-10-15",#90BestMovieof2021
1581,Invictus-2009-12-11,#78BestMovieof2009 
1582,Invictus-2009-12-11, #57MostDiscussedMovieof2009
1583,Iris-2001-12-14,#54BestMovieof2001
1584,Iris-2015-04-29,#67BestMovieof2015
1585,Iron Man-2008-05-02,#46BestMovieof2008 
1586,Iron Man-2008-05-02, #4MostDiscussedMovieof2008 
1587,Iron Man-2008-05-02, #5MostSharedMovieof2008
1588,Iron Man 2-2010-05-07,#7MostDiscussedMovieof2010 
1589,Iron Man 2-2010-05-07, #29MostSharedMovieof2010
1590,Iron Man 3-2013-05-03,#3MostDiscussedMovieof2013 
1591,Iron Man 3-2013-05-03, #22MostSharedMovieof2013
1592,Iron Monkey-2001-10-12,#35BestMovieof2001
1593,Ironclad-2011-07-08,#68MostSharedMovieof2011
1594,Irreversible-2003-03-07,#64MostDiscussedMovieof2003 
1595,Irreversible-2003-03-07, #16MostSharedMovieof2003
1596,Is the Man Who Is Tall Happy?-2013-11-22,#90BestMovieof2013
1597,Isle of Dogs-2018-03-23,#59BestMovieof2018 
1598,Isle of Dogs-2018-03-23, #36MostDiscussedMovieof2018 
1599,Isle of Dogs-2018-03-23, #15MostSharedMovieof2018
1600,Isn't This a Time! A Tribute Concert for Harold Leventhal-2005-12-09,#100BestMovieof2005
1601,It-2017-09-08,#13MostDiscussedMovieof2017 
1602,It-2017-09-08, #12MostSharedMovieof2017
1603,It: Chapter Two-2019-09-06,#12MostDiscussedMovieof2019
1604,It Comes at Night-2017-06-09,#91BestMovieof2017 
1605,It Comes at Night-2017-06-09, #44MostDiscussedMovieof2017 
1606,It Comes at Night-2017-06-09, #33MostSharedMovieof2017
1607,It Felt Like Love-2014-03-21,#88BestMovieof2014
1608,It Follows-2015-03-13,#41BestMovieof2015 
1609,It Follows-2015-03-13, #17MostDiscussedMovieof2015 
1610,It Follows-2015-03-13, #46MostSharedMovieof2015
1611,Italian for Beginners-2002-01-18,#50BestMovieof2002
1612,It's Kind of a Funny Story-2010-10-08,#96MostDiscussedMovieof2010
1613,J. Edgar-2011-11-09,#75MostDiscussedMovieof2011 
1614,J. Edgar-2011-11-09, #91MostSharedMovieof2011
1615,Jack and Jill-2011-11-11,#46MostDiscussedMovieof2011 
1616,Jack and Jill-2011-11-11, #72MostSharedMovieof2011
1617,Jack Reacher-2012-12-21,#32MostDiscussedMovieof2012 
1618,Jack Reacher-2012-12-21, #9MostSharedMovieof2012
1619,Jack Reacher: Never Go Back-2016-10-21,#100MostSharedMovieof2016
1620,Jack Ryan: Shadow Recruit-2014-01-17,#62MostDiscussedMovieof2014
1621,Jack the Giant Slayer-2013-03-01,#88MostDiscussedMovieof2013
1622,Jackass Presents: Bad Grandpa-2013-10-25,#96MostDiscussedMovieof2013
1623,Jackass: The Movie-2002-10-25,#68MostDiscussedMovieof2002 
1624,Jackass: The Movie-2002-10-25, #93MostSharedMovieof2002
1625,Jackie-2016-12-02,#50BestMovieof2016 
1626,Jackie-2016-12-02, #89MostDiscussedMovieof2016
1627,James White-2015-11-13,#40BestMovieof2015
1628,Jane-2017-10-20,#17BestMovieof2017
1629,Jane Eyre-2011-03-11,#59BestMovieof2011 
1630,Jane Eyre-2011-03-11, #93MostSharedMovieof2011
1631,Japanese Story-2003-12-31,#63BestMovieof2003 
1632,Japanese Story-2003-12-31, #59MostSharedMovieof2003
1633,Jarhead-2005-11-04,#26MostDiscussedMovieof2005
1634,Jason Bourne-2016-07-29,#25MostDiscussedMovieof2016 
1635,Jason Bourne-2016-07-29, #40MostSharedMovieof2016
1636,Jason X-2002-04-26,#32MostDiscussedMovieof2002 
1637,Jason X-2002-04-26, #84MostSharedMovieof2002
1638,Jean-Michel Basquiat: The Radiant Child-2010-07-21,#74BestMovieof2010
1639,Jennifer's Body-2009-09-18,#47MostDiscussedMovieof2009 
1640,Jennifer's Body-2009-09-18, #23MostSharedMovieof2009
1641,Jerichow-2009-05-15,#98BestMovieof2009
1642,Jesus' Son-2000-06-16,#38BestMovieof2000
1643,Jigsaw-2017-10-27,#78MostDiscussedMovieof2017 
1644,Jigsaw-2017-10-27, #97MostSharedMovieof2017
1645,Jimmy Neutron: Boy Genius-2001-12-21,#49MostDiscussedMovieof2001 
1646,Jimmy Neutron: Boy Genius-2001-12-21, #63MostSharedMovieof2001
1647,Jiro Dreams of Sushi-2012-03-09,#59BestMovieof2012
1648,Joan Rivers: A Piece of Work-2010-06-11,#38BestMovieof2010
1649,Joe Dirt-2001-04-11,#33MostDiscussedMovieof2001
1650,Joe Gould's Secret-2000-04-07,#54BestMovieof2000
1651,John Carter-2012-03-09,#16MostDiscussedMovieof2012 
1652,John Carter-2012-03-09, #44MostSharedMovieof2012
1653,John Wick-2014-10-24,#17MostDiscussedMovieof2014 
1654,John Wick-2014-10-24, #4MostSharedMovieof2014
1655,Johnny English-2003-07-18,#68MostDiscussedMovieof2003
1656,Johnny English Reborn-2011-10-21,#98MostDiscussedMovieof2011 
1657,Johnny English Reborn-2011-10-21, #77MostSharedMovieof2011
1658,Jojo Rabbit-2019-10-18,#29MostDiscussedMovieof2019
1659,Jonah Hex-2010-06-18,#90MostDiscussedMovieof2010
1660,Journey to the Center of the Earth-2008-07-11,#80MostDiscussedMovieof2008 
1661,Journey to the Center of the Earth-2008-07-11, #55MostSharedMovieof2008
1662,Journey to the Sun-2001-02-09,#84BestMovieof2001
1663,Joy-2015-12-25,#62MostDiscussedMovieof2015 
1664,Joy-2015-12-25, #36MostSharedMovieof2015
1665,Joy Ride-2001-10-05,#57BestMovieof2001 
1666,Joy Ride-2001-10-05, #70MostDiscussedMovieof2001 
1667,Joy Ride-2001-10-05, #47MostSharedMovieof2001
1668,Judas and the Black Messiah-2021-02-12,#30BestMovieof2021 
1669,Judas and the Black Messiah-2021-02-12, #57MostDiscussedMovieof2021
1670,Judy-2019-09-27,#86MostDiscussedMovieof2019
1671,Jumanji: The Next Level-2019-12-13,#51MostDiscussedMovieof2019
1672,Jumanji: Welcome to the Jungle-2017-12-20,#33MostDiscussedMovieof2017 
1673,Jumanji: Welcome to the Jungle-2017-12-20, #37MostSharedMovieof2017
1674,Jumper-2008-02-14,#28MostDiscussedMovieof2008 
1675,Jumper-2008-02-14, #58MostSharedMovieof2008
1676,Jungle Cruise-2021-07-30,#39MostDiscussedMovieof2021
1677,Juno-2007-12-05,#29BestMovieof2007 
1678,Juno-2007-12-05, #7MostDiscussedMovieof2007 
1679,Juno-2007-12-05, #30MostSharedMovieof2007
1680,Jupiter Ascending-2015-02-06,#19MostDiscussedMovieof2015
1681,Jurassic Park III-2001-07-18,#5MostDiscussedMovieof2001 
1682,Jurassic Park III-2001-07-18, #25MostSharedMovieof2001
1683,Jurassic World-2015-06-12,#3MostDiscussedMovieof2015 
1684,Jurassic World-2015-06-12, #27MostSharedMovieof2015
1685,Jurassic World: Fallen Kingdom-2018-06-22,#13MostDiscussedMovieof2018 
1686,Jurassic World: Fallen Kingdom-2018-06-22, #7MostSharedMovieof2018
1687,Just Friends-2005-11-23,#74MostSharedMovieof2005
1688,Just Like Heaven-2005-09-16,#95MostDiscussedMovieof2005
1689,Just Mercy-2019-12-25,#93MostDiscussedMovieof2019
1690,Justice League-2017-11-17,#2MostDiscussedMovieof2017 
1691,Justice League-2017-11-17, #4MostSharedMovieof2017
1692,Kajillionaire-2020-09-25,#81BestMovieof2020
1693,Kandahar-2001-12-14,#51BestMovieof2001
1694,Kangaroo Jack-2003-01-17,#50MostDiscussedMovieof2003 
1695,Kangaroo Jack-2003-01-17, #69MostSharedMovieof2003
1696,The Karate Kid-2010-06-11,#43MostDiscussedMovieof2010 
1697,The Karate Kid-2010-06-11, #12MostSharedMovieof2010
1698,Katy Perry: Part of Me-2012-07-05,#48MostDiscussedMovieof2012 
1699,Katy Perry: Part of Me-2012-07-05, #54MostSharedMovieof2012
1700,Katyn-2009-02-18,#35BestMovieof2009
1701,Keane-2005-09-09,#45BestMovieof2005
1702,Keanu-2016-04-29,#62MostSharedMovieof2016
1703,Keep the Lights On-2012-09-07,#49BestMovieof2012
1704,Keeping the Faith-2000-04-14,#85MostSharedMovieof2000
1705,Khodorkovsky-2011-11-30,#90BestMovieof2011
1706,Kick-Ass-2010-04-16,#11MostDiscussedMovieof2010 
1707,Kick-Ass-2010-04-16, #26MostSharedMovieof2010
1708,Kids for Cash-2014-02-07,#100BestMovieof2014
1709,Kill the Irishman-2011-03-11,#98MostSharedMovieof2011
1710,Kill the Messenger-2014-10-10,#76MostSharedMovieof2014
1711,Killing Them Softly-2012-11-30,#55MostDiscussedMovieof2012 
1712,Killing Them Softly-2012-11-30, #89MostSharedMovieof2012
1713,King Arthur-2004-07-07,#65MostDiscussedMovieof2004 
1714,King Arthur-2004-07-07, #59MostSharedMovieof2004
1715,King Arthur: Legend of the Sword-2017-05-12,#34MostDiscussedMovieof2017 
1716,King Arthur: Legend of the Sword-2017-05-12, #39MostSharedMovieof2017
1717,King Kong-2005-12-14,#28BestMovieof2005 
1718,King Kong-2005-12-14, #1MostDiscussedMovieof2005 
1719,King Kong-2005-12-14, #2MostSharedMovieof2005
1720,King Richard-2021-11-19,#54MostDiscussedMovieof2021
1721,Kingdom of Heaven-2005-05-06,#62MostDiscussedMovieof2005 
1722,Kingdom of Heaven-2005-05-06, #19MostSharedMovieof2005
1723,Kingsman: The Golden Circle-2017-09-22,#38MostDiscussedMovieof2017 
1724,Kingsman: The Golden Circle-2017-09-22, #60MostSharedMovieof2017
1725,Kingsman: The Secret Service-2015-02-13,#12MostDiscussedMovieof2015 
1726,Kingsman: The Secret Service-2015-02-13, #68MostSharedMovieof2015
1727,Kinsey-2004-11-12,#37BestMovieof2004
1728,Kippur-2000-11-03,#50BestMovieof2000
1729,Kiss of the Dragon-2001-07-06,#89MostDiscussedMovieof2001
1730,Kitchen Stories-2004-02-20,#68BestMovieof2004
1731,Klaus-2019-11-08,#52MostDiscussedMovieof2019
1732,Knight and Day-2010-06-23,#69MostDiscussedMovieof2010
1733,Knives Out-2019-11-27,#49BestMovieof2019 
1734,Knives Out-2019-11-27, #21MostDiscussedMovieof2019
1735,Knock Knock-2015-10-09,#71MostDiscussedMovieof2015 
1736,Knock Knock-2015-10-09, #44MostSharedMovieof2015
1737,Knocked Up-2007-06-01,#14BestMovieof2007 
1738,Knocked Up-2007-06-01, #12MostDiscussedMovieof2007 
1739,Knocked Up-2007-06-01, #51MostSharedMovieof2007
1740,Knowing-2009-03-20,#22MostDiscussedMovieof2009 
1741,Knowing-2009-03-20, #22MostSharedMovieof2009
1742,Kong: Skull Island-2017-03-10,#23MostDiscussedMovieof2017 
1743,Kong: Skull Island-2017-03-10, #24MostSharedMovieof2017
1744,Krampus-2015-12-04,#76MostDiscussedMovieof2015 
1745,Krampus-2015-12-04, #58MostSharedMovieof2015
1746,Krisha-2016-03-18,#20BestMovieof2016
1747,Kung Fu Panda-2008-06-06,#64BestMovieof2008 
1748,Kung Fu Panda-2008-06-06, #30MostDiscussedMovieof2008 
1749,Kung Fu Panda-2008-06-06, #20MostSharedMovieof2008
1750,Kung Fu Panda 2-2011-05-26,#41MostDiscussedMovieof2011 
1751,Kung Fu Panda 2-2011-05-26, #96MostSharedMovieof2011
1752,Kung Fu Panda 3-2016-01-29,#43MostDiscussedMovieof2016 
1753,Kung Fu Panda 3-2016-01-29, #45MostSharedMovieof2016
1754,Kung Pow: Enter the Fist-2002-01-25,#5MostDiscussedMovieof2002 
1755,Kung Pow: Enter the Fist-2002-01-25, #23MostSharedMovieof2002
1756,La La Land-2016-12-09,#4BestMovieof2016 
1757,La La Land-2016-12-09, #8MostDiscussedMovieof2016 
1758,La La Land-2016-12-09, #15MostSharedMovieof2016
1759,Labyrinth of Cinema-2021-10-20,#56BestMovieof2021
1760,Lady Bird-2017-11-03,#4BestMovieof2017 
1761,Lady Bird-2017-11-03, #26MostDiscussedMovieof2017 
1762,Lady Bird-2017-11-03, #26MostSharedMovieof2017
1763,Lady Chatterley-2007-06-22,#36BestMovieof2007 
1764,Lady Chatterley-2007-06-22, #53MostSharedMovieof2007
1765,Lady in the Water-2006-07-21,#14MostDiscussedMovieof2006 
1766,Lady in the Water-2006-07-21, #74MostSharedMovieof2006
1767,Lake of Fire-2007-10-03,#22BestMovieof2007
1768,Lake Tahoe-2009-07-10,#95BestMovieof2009
1769,Lakeview Terrace-2008-09-19,#93MostSharedMovieof2008
1770,Land of the Lost-2009-06-05,#54MostDiscussedMovieof2009
1771,Lantana-2001-12-14,#16BestMovieof2001
1772,Lara Croft: Tomb Raider-2001-06-15,#29MostDiscussedMovieof2001 
1773,Lara Croft: Tomb Raider-2001-06-15, #32MostSharedMovieof2001
